location_id,city/town,latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
0,Kofu,35.676624,138.53282,278.0,0,GMT,GMT
1,Fujiyoshida,35.536026,138.87035,771.0,0,GMT,GMT
2,Otsuki,35.606327,138.93315,361.0,0,GMT,GMT
3,Nirasaki,35.74692,138.47939,350.0,0,GMT,GMT
4,Fujikawaguchiko,35.536026,138.7548,831.0,0,GMT,GMT

location_id,time,wind_direction_10m_dominant (°),surface_pressure_mean (hPa),surface_pressure_max (hPa),surface_pressure_min (hPa)
0,2022-02-05,331,976.5,979.6,973.5
0,2022-02-06,343,981.6,986.2,977.3
0,2022-02-07,74,986.1,987.8,983.9
0,2022-02-08,83,986.4,989.5,983.4
0,2022-02-09,89,987.5,990.4,985.5
0,2022-02-10,69,982.8,986.5,981.3
0,2022-02-11,8,986.3,989.2,983.7
0,2022-02-12,45,987.3,989.9,985.7
0,2022-02-13,79,983.6,987.6,980.8
0,2022-02-14,89,982.5,983.7,980.3
0,2022-02-15,74,975.6,982.4,972.7
0,2022-02-16,60,974.1,975.3,972.1
0,2022-02-17,14,981.3,988.5,976.3
0,2022-02-18,27,990.7,992.1,989.1
0,2022-02-19,74,979.1,991.8,968.7
0,2022-02-20,309,972.8,980.2,964.3
0,2022-02-21,316,982.0,983.5,980.0
0,2022-02-22,321,983.2,986.3,980.5
0,2022-02-23,331,984.6,986.8,982.5
0,2022-02-24,9,985.2,987.0,983.6
0,2022-02-25,15,985.5,987.7,983.4
0,2022-02-26,76,980.3,988.1,976.1
0,2022-02-27,17,980.3,986.6,976.2
0,2022-02-28,75,983.8,987.0,980.9
0,2022-03-01,60,974.9,981.8,972.4
0,2022-03-02,77,975.5,977.6,973.3
0,2022-03-03,44,978.3,984.6,973.1
0,2022-03-04,83,979.7,984.5,975.3
0,2022-03-05,28,970.1,975.4,967.1
0,2022-03-06,334,976.7,981.6,972.6
0,2022-03-07,88,981.5,983.4,979.4
0,2022-03-08,81,983.4,987.5,980.0
0,2022-03-09,7,987.1,990.2,984.3
0,2022-03-10,78,988.1,990.2,986.2
0,2022-03-11,53,983.5,989.0,981.6
0,2022-03-12,80,983.7,985.6,981.8
0,2022-03-13,53,980.9,985.9,977.8
0,2022-03-14,69,976.5,979.5,972.9
0,2022-03-15,37,976.7,982.1,972.9
0,2022-03-16,52,979.9,983.1,977.0
0,2022-03-17,92,983.9,985.1,982.7
0,2022-03-18,93,970.6,984.0,959.8
0,2022-03-19,66,967.6,977.6,961.1
0,2022-03-20,86,980.9,986.6,976.5
0,2022-03-21,102,986.0,987.3,984.0
0,2022-03-22,78,984.7,987.9,982.8
0,2022-03-23,92,983.0,988.4,980.3
0,2022-03-24,74,985.5,993.8,980.2
0,2022-03-25,71,992.2,994.2,987.8
0,2022-03-26,72,974.6,987.0,967.0
0,2022-03-27,44,975.2,982.9,970.4
0,2022-03-28,89,989.7,996.5,982.9
0,2022-03-29,67,994.3,996.8,992.3
0,2022-03-30,62,986.7,993.5,982.4
0,2022-03-31,101,982.4,987.0,979.7
0,2022-04-01,48,989.6,993.6,986.4
0,2022-04-02,99,993.3,995.8,990.1
0,2022-04-03,124,995.2,997.0,993.7
0,2022-04-04,165,989.4,994.4,986.7
0,2022-04-05,100,987.0,989.4,985.4
0,2022-04-06,74,983.6,986.3,981.8
0,2022-04-07,108,980.6,985.2,978.6
0,2022-04-08,77,985.1,987.1,982.4
0,2022-04-09,88,985.4,988.4,982.8
0,2022-04-10,73,987.5,988.6,985.8
0,2022-04-11,124,984.5,988.4,983.0
0,2022-04-12,87,980.6,982.9,979.2
0,2022-04-13,195,981.3,985.2,977.8
0,2022-04-14,98,982.8,985.6,978.7
0,2022-04-15,98,973.1,978.6,969.7
0,2022-04-16,24,979.2,986.0,972.6
0,2022-04-17,96,986.6,987.9,984.7
0,2022-04-18,74,981.9,987.2,979.2
0,2022-04-19,109,983.7,987.6,980.0
0,2022-04-20,78,987.2,989.1,985.1
0,2022-04-21,90,982.7,989.1,976.8
0,2022-04-22,80,976.9,978.1,975.2
0,2022-04-23,79,979.9,983.9,976.1
0,2022-04-24,80,980.9,984.3,979.0
0,2022-04-25,38,982.9,984.0,981.3
0,2022-04-26,34,975.2,981.7,971.1
0,2022-04-27,50,979.0,985.8,974.8
0,2022-04-28,80,984.5,986.8,982.0
0,2022-04-29,73,974.1,981.3,966.1
0,2022-04-30,111,982.9,985.6,980.7
0,2022-05-01,52,975.3,980.5,973.6
0,2022-05-02,119,977.1,982.6,973.8
0,2022-05-03,109,985.9,989.3,982.9
0,2022-05-04,100,988.7,991.3,986.7
0,2022-05-05,285,990.3,991.6,988.7
0,2022-05-06,223,988.0,990.9,986.4
0,2022-05-07,140,981.6,986.0,979.8
0,2022-05-08,68,983.3,985.5,981.2
0,2022-05-09,84,985.5,988.3,983.9
0,2022-05-10,73,987.1,988.8,985.3
