Downloaded at: 2026/09/16 16:15:26

,Setana,Setana,Setana,Setana,Setana,Setana,Imagane,Imagane,Imagane,Imagane,Imagane,Imagane,Esashi,Esashi,Esashi,Esashi,Esashi,Esashi,Okushiri,Okushiri,Okushiri,Okushiri,Okushiri,Okushiri,Uzura,Uzura,Uzura,Uzura,Uzura,Uzura,Yoneoka,Yoneoka,Yoneoka,Yoneoka,Yoneoka,Yoneoka
Date,Max temperature (℃),Max temperature (℃),Max temperature (℃),Min temperature (℃),Min temperature (℃),Min temperature (℃),Max temperature (℃),Max temperature (℃),Max temperature (℃),Min temperature (℃),Min temperature (℃),Min temperature (℃),Max temperature (℃),Max temperature (℃),Max temperature (℃),Min temperature (℃),Min temperature (℃),Min temperature (℃),Max temperature (℃),Max temperature (℃),Max temperature (℃),Min temperature (℃),Min temperature (℃),Min temperature (℃),Max temperature (℃),Max temperature (℃),Max temperature (℃),Min temperature (℃),Min temperature (℃),Min temperature (℃),Max temperature (℃),Max temperature (℃),Max temperature (℃),Min temperature (℃),Min temperature (℃),Min temperature (℃)
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Quality info,Homogeneity no.,,Quality info,Homogeneity no.,,Quality info,Homogeneity no.,,Quality info,Homogeneity no.,,Quality info,Homogeneity no.,,Quality info,Homogeneity no.,,Quality info,Homogeneity no.,,Quality info,Homogeneity no.,,Quality info,Homogeneity no.,,Quality info,Homogeneity no.,,Quality info,Homogeneity no.,,Quality info,Homogeneity no.
2023/12/26,3.1,8,1,-2.3,8,1,1.5,8,1,-2.6,8,1,3.8,8,1,0.4,8,1,4.0,8,1,0.3,8,1,3.0,8,1,-2.8,8,1,3.3,8,1,-0.8,8,1
2023/12/27,-0.4,8,1,-2.9,8,1,-1.4,8,1,-3.9,8,1,1.7,8,1,-1.5,8,1,1.1,8,1,-1.5,8,1,-0.9,8,1,-4.0,8,1,-0.6,8,1,-3.4,8,1
2023/12/28,2.2,8,1,-1.1,8,1,1.7,8,1,-5.7,8,1,3.4,8,1,-0.1,8,1,3.0,8,1,-0.4,8,1,2.2,8,1,-7.0,8,1,1.9,8,1,-1.4,8,1
2023/12/29,3.2,8,1,-1.1,8,1,2.6,8,1,-5.7,8,1,4.7,8,1,1.7,8,1,4.7,8,1,0.6,8,1,3.0,8,1,-8.6,8,1,3.4,8,1,-0.6,8,1
2023/12/30,3.3,8,1,-0.6,8,1,3.2,8,1,-2.4,8,1,5.0,8,1,1.8,8,1,4.5,8,1,3.0,8,1,4.6,8,1,-2.1,8,1,3.7,8,1,1.1,8,1
2023/12/31,3.1,8,1,0.1,8,1,2.6,8,1,-0.5,8,1,5.0,8,1,1.2,8,1,6.1,8,1,2.3,8,1,2.3,8,1,-1.3,8,1,5.3,8,1,1.2,8,1
2024/1/1,1.0,8,1,-2.5,8,1,0.5,8,1,-6.9,8,1,2.6,8,1,-2.6,8,1,2.9,8,1,-1.8,8,1,1.2,8,1,-5.4,8,1,1.5,8,1,-1.8,8,1
2024/1/2,6.6,8,1,0.9,8,1,5.1,8,1,-7.5,8,1,7.8,8,1,2.4,8,1,7.8,8,1,-0.2,8,1,6.2,8,1,-5.5,8,1,7.3,8,1,1.0,8,1
2024/1/3,1.9,8,1,-2.5,8,1,1.4,8,1,-4.5,8,1,3.7,8,1,-0.1,8,1,3.2,8,1,0.9,8,1,3.1,8,1,-3.1,8,1,2.1,8,1,-0.5,8,1
2024/1/4,4.7,8,1,-3.7,8,1,4.3,8,1,-8.8,8,1,6.1,8,1,-1.5,8,1,5.4,8,1,1.9,8,1,5.3,8,1,-7.7,8,1,5.5,8,1,-1.6,8,1
2024/1/5,7.2,8,1,-0.9,8,1,5.5,8,1,-3.5,8,1,8.8,8,1,4.1,8,1,8.2,8,1,2.8,8,1,6.0,8,1,-3.0,8,1,8.9,8,1,3.6,8,1
2024/1/6,6.0,8,1,-0.7,8,1,3.5,8,1,-1.7,8,1,6.8,8,1,0.9,8,1,6.3,8,1,-0.1,8,1,4.7,8,1,-0.6,8,1,4.7,8,1,-1.4,8,1
2024/1/7,1.0,8,1,-2.1,8,1,0.1,8,1,-2.8,8,1,1.8,8,1,-2.0,8,1,2.2,8,1,-1.2,8,1,0.2,8,1,-2.6,8,1,-0.1,8,1,-3.4,8,1
2024/1/8,-0.6,8,1,-3.9,8,1,-1.8,8,1,-4.7,8,1,0.9,8,1,-2.4,8,1,0.5,8,1,-2.9,8,1,-0.9,8,1,-5.4,8,1,-0.7,8,1,-4.1,8,1
2024/1/9,1.8,8,1,-2.0,8,1,1.0,8,1,-2.9,8,1,3.1,8,1,-0.5,8,1,2.9,8,1,-1.1,8,1,0.6,8,1,-2.6,8,1,1.6,8,1,-2.5,8,1
2024/1/10,-1.8,8,1,-6.8,8,1,-2.5,8,1,-7.3,8,1,0.2,8,1,-4.8,8,1,-0.1,8,1,-4.9,8,1,-1.7,8,1,-7.5,8,1,-2.2,8,1,-6.9,8,1
2024/1/11,0.8,8,1,-5.3,8,1,1.2,8,1,-8.1,8,1,4.0,8,1,-2.7,8,1,5.3,8,1,-3.6,8,1,1.2,8,1,-10.0,8,1,6.1,8,1,-4.3,8,1
2024/1/12,3.9,8,1,-2.3,8,1,1.7,8,1,-3.2,8,1,4.8,8,1,-0.9,8,1,5.8,8,1,-1.4,8,1,1.7,8,1,-3.3,8,1,4.8,8,1,-2.7,8,1
2024/1/13,1.2,8,1,-3.9,8,1,0.9,8,1,-6.7,8,1,2.3,8,1,-2.1,8,1,2.4,8,1,-1.4,8,1,1.7,8,1,-10.1,8,1,0.9,8,1,-3.1,8,1
2024/1/14,3.2,8,1,-2.8,8,1,2.3,8,1,-5.3,8,1,5.9,8,1,-0.2,8,1,5.2,8,1,-1.7,8,1,3.2,8,1,-5.8,8,1,5.0,8,1,-3.1,8,1
2024/1/15,-2.4,8,1,-8.3,8,1,-3.4,8,1,-9.1,8,1,0.5,8,1,-6.6,8,1,-1.1,8,1,-6.4,8,1,-1.5,8,1,-16.4,8,1,-2.8,8,1,-8.6,8,1
2024/1/16,0.5,8,1,-5.7,8,1,-0.6,8,1,-8.6,8,1,1.7,8,1,-4.4,8,1,2.5,8,1,-4.5,8,1,-0.9,8,1,-17.5,8,1,1.1,8,1,-6.4,8,1
2024/1/17,6.3,8,1,0.4,8,1,5.6,8,1,-1.1,8,1,8.7,8,1,1.4,8,1,8.2,8,1,2.2,8,1,6.8,8,1,-1.0,8,1,7.4,8,1,0.9,8,1
2024/1/18,4.8,8,1,-1.6,8,1,2.9,8,1,-5.5,8,1,6.6,8,1,1.5,8,1,6.1,8,1,1.0,8,1,4.9,8,1,-4.1,8,1,4.9,8,1,0.0,8,1
2024/1/19,0.6,8,1,-2.2,8,1,0.6,8,1,-4.3,8,1,2.5,8,1,-1.6,8,1,2.3,8,1,-0.7,8,1,1.7,8,1,-8.2,8,1,1.6,8,1,-1.7,8,1
2024/1/20,-0.4,8,1,-6.9,8,1,-1.0,8,1,-11.4,8,1,0.8,8,1,-2.6,8,1,0.7,8,1,-2.3,8,1,0.5,8,1,-13.0,8,1,-0.2,8,1,-4.3,8,1
2024/1/21,-0.1,8,1,-7.4,8,1,-0.2,8,1,-12.2,8,1,2.1,8,1,-1.9,8,1,3.5,8,1,0.2,8,1,0.7,8,1,-9.0,8,1,2.8,8,1,-0.6,8,1
2024/1/22,2.1,8,1,-1.3,8,1,2.0,8,1,-1.3,8,1,4.7,8,1,-0.4,8,1,6.3,8,1,1.7,8,1,2.4,8,1,-1.1,8,1,6.1,8,1,1.0,8,1
2024/1/23,3.7,8,1,-1.6,8,1,2.1,8,1,-3.2,8,1,5.5,8,1,-1.1,8,1,6.3,8,1,-1.0,8,1,2.8,8,1,-2.2,8,1,6.2,8,1,-2.7,8,1
2024/1/24,3.2,8,1,-2.6,8,1,2.0,8,1,-2.9,8,1,3.7,8,1,-1.8,8,1,3.4,8,1,-2.4,8,1,2.4,8,1,-2.4,8,1,2.9,8,1,-2.5,8,1
2024/1/25,1.5,8,1,-2.5,8,1,0.5,8,1,-3.3,8,1,2.7,8,1,-1.2,8,1,2.4,8,1,-1.0,8,1,1.4,8,1,-3.1,8,1,0.7,8,1,-3.1,8,1
2024/1/26,2.7,8,1,-0.3,8,1,2.8,8,1,-1.2,8,1,3.9,8,1,0.9,8,1,3.5,8,1,1.3,8,1,3.4,8,1,-4.3,8,1,2.0,8,1,-0.5,8,1
2024/1/27,3.0,8,1,-1.1,8,1,3.0,8,1,-2.7,8,1,5.2,8,1,-0.1,8,1,4.3,8,1,1.6,8,1,4.0,8,1,-7.1,8,1,4.1,8,1,0.2,8,1
2024/1/28,2.8,8,1,-2.2,8,1,4.0,8,1,-4.1,8,1,5.7,8,1,-2.0,8,1,4.3,8,1,1.3,8,1,5.6,8,1,-8.8,8,1,4.0,8,1,0.3,8,1
2024/1/29,4.4,8,1,-1.4,8,1,3.9,8,1,-4.4,8,1,5.4,8,1,-1.9,8,1,4.5,8,1,1.7,8,1,4.1,8,1,-9.6,8,1,3.3,8,1,1.4,8,1
2024/1/30,2.7,8,1,-0.6,8,1,1.5,8,1,-3.6,8,1,4.0,8,1,0.8,8,1,3.3,8,1,0.2,8,1,3.0,8,1,-4.5,8,1,1.9,8,1,-0.9,8,1
2024/1/31,4.2,8,1,-6.3,8,1,2.5,8,1,-10.5,8,1,6.4,8,1,-0.9,8,1,6.1,8,1,-0.3,8,1,2.7,8,1,-6.6,8,1,4.9,8,1,-2.9,8,1
2024/2/1,2.9,8,1,-7.9,8,1,2.3,8,1,-8.6,8,1,4.8,8,1,-6.6,8,1,3.6,8,1,-6.4,8,1,2.6,8,1,-8.2,8,1,1.7,8,1,-8.8,8,1
2024/2/2,-2.2,8,1,-6.0,8,1,-3.3,8,1,-7.1,8,1,-0.9,8,1,-4.7,8,1,-1.3,8,1,-4.4,8,1,-2.7,8,1,-10.4,8,1,-2.0,8,1,-5.8,8,1
2024/2/3,-1.4,8,1,-6.0,8,1,-2.1,8,1,-9.5,8,1,0.2,8,1,-6.5,8,1,-0.1,8,1,-4.3,8,1,-2.0,8,1,-16.9,8,1,-1.4,8,1,-5.9,8,1
2024/2/4,-1.1,8,1,-2.8,8,1,-1.0,8,1,-4.6,8,1,0.6,8,1,-1.6,8,1,0.2,8,1,-2.2,8,1,-0.7,8,1,-3.5,8,1,-1.1,8,1,-3.7,8,1
2024/2/5,1.3,8,1,-6.9,8,1,0.7,8,1,-10.8,8,1,2.1,8,1,-3.4,8,1,1.8,8,1,-2.0,8,1,1.4,8,1,-13.3,8,1,0.8,8,1,-3.1,8,1
2024/2/6,1.4,8,1,-7.6,8,1,0.5,8,1,-10.8,8,1,2.1,8,1,-4.9,8,1,1.6,8,1,-1.1,8,1,1.2,8,1,-15.5,8,1,1.7,8,1,-2.6,8,1
2024/2/7,2.4,8,1,-3.9,8,1,2.2,8,1,-6.0,8,1,3.0,8,1,-2.0,8,1,2.9,8,1,0.3,8,1,2.3,8,1,-9.9,8,1,2.0,8,1,-1.2,8,1
2024/2/8,1.6,8,1,-0.9,8,1,1.4,8,1,-2.6,8,1,3.1,8,1,0.0,8,1,2.1,8,1,-0.5,8,1,2.4,8,1,-6.4,8,1,2.3,8,1,-1.8,8,1
2024/2/9,0.8,8,1,-4.2,8,1,0.9,8,1,-8.5,8,1,1.8,8,1,-1.4,8,1,1.5,8,1,-0.3,8,1,0.8,8,1,-10.2,8,1,1.2,8,1,-3.8,8,1
2024/2/10,2.2,8,1,-5.8,8,1,1.8,8,1,-10.3,8,1,2.9,8,1,-4.5,8,1,2.6,8,1,-2.0,8,1,2.1,8,1,-12.3,8,1,1.7,8,1,-4.6,8,1
2024/2/11,0.4,8,1,-1.3,8,1,0.3,8,1,-7.0,8,1,2.0,8,1,-1.2,8,1,1.2,8,1,-0.8,8,1,0.4,8,1,-12.7,8,1,1.0,8,1,-1.8,8,1
2024/2/12,5.7,8,1,-0.8,8,1,4.4,8,1,-3.8,8,1,6.6,8,1,-1.3,8,1,6.4,8,1,-0.5,8,1,4.9,8,1,-9.4,8,1,6.3,8,1,-0.6,8,1
2024/2/13,9.1,8,1,5.6,8,1,9.2,8,1,4.4,8,1,10.4,8,1,6.5,8,1,10.2,8,1,6.1,8,1,8.6,8,1,4.8,8,1,9.8,8,1,6.1,8,1
2024/2/14,8.6,8,1,1.6,8,1,8.4,8,1,0.5,8,1,11.1,8,1,8.1,8,1,9.3,8,1,4.9,8,1,9.3,8,1,2.1,8,1,9.0,8,1,2.9,8,1
2024/2/15,7.8,8,1,-1.8,8,1,3.3,8,1,-1.6,8,1,9.1,8,1,-0.8,8,1,8.1,8,1,-0.6,8,1,7.8,8,1,-1.8,8,1,7.8,8,1,-1.9,8,1
2024/2/16,-0.6,8,1,-2.7,8,1,-0.7,8,1,-5.8,8,1,0.9,8,1,-1.7,8,1,0.5,8,1,-2.5,8,1,-0.2,8,1,-5.9,8,1,-0.9,5,1,-3.3,5,1
2024/2/17,2.4,8,1,-5.0,8,1,2.1,8,1,-8.0,8,1,3.2,8,1,-2.3,8,1,4.3,8,1,-2.8,8,1,2.8,8,1,-9.2,8,1,3.8,8,1,-1.6,8,1
2024/2/18,8.9,8,1,-1.4,8,1,8.3,8,1,-5.1,8,1,9.7,8,1,-1.8,8,1,9.7,8,1,3.6,8,1,8.6,8,1,-7.3,8,1,9.3,8,1,2.4,8,1
2024/2/19,14.6,8,1,2.9,8,1,13.8,8,1,-1.8,8,1,15.4,8,1,2.2,8,1,15.0,8,1,5.0,8,1,15.6,8,1,-4.2,8,1,12.1,8,1,4.2,8,1
2024/2/20,5.1,8,1,-4.0,8,1,4.3,8,1,-4.4,8,1,9.3,8,1,-2.2,8,1,5.5,8,1,-3.1,8,1,10.3,8,1,-4.2,8,1,4.4,8,1,-4.3,8,1
2024/2/21,-2.9,8,1,-4.5,8,1,-3.2,8,1,-4.9,8,1,-1.0,8,1,-2.7,8,1,-1.3,8,1,-4.0,8,1,-1.7,8,1,-6.0,8,1,-2.6,8,1,-4.5,8,1
2024/2/22,-2.6,8,1,-5.3,8,1,-3.6,8,1,-6.0,8,1,-1.1,8,1,-3.5,8,1,-1.3,8,1,-4.3,8,1,-1.7,8,1,-6.4,8,1,-3.0,8,1,-5.2,8,1
2024/2/23,-1.7,8,1,-7.8,8,1,-0.4,8,1,-8.3,8,1,0.0,8,1,-4.8,8,1,-0.8,8,1,-3.5,8,1,0.3,8,1,-8.8,8,1,-1.0,8,1,-4.8,8,1
2024/2/24,-1.3,8,1,-8.0,8,1,-1.6,8,1,-9.2,8,1,0.0,8,1,-6.7,8,1,-0.4,8,1,-3.0,8,1,-0.7,8,1,-9.9,8,1,-1.8,8,1,-4.6,8,1
2024/2/25,0.1,8,1,-8.1,8,1,0.2,8,1,-11.1,8,1,1.7,8,1,-4.7,8,1,2.0,8,1,-1.3,8,1,0.7,8,1,-10.2,8,1,0.9,8,1,-4.0,8,1
2024/2/26,3.9,8,1,-3.4,8,1,4.0,8,1,-5.3,8,1,4.4,8,1,-1.7,8,1,3.9,8,1,-0.8,8,1,2.8,8,1,-2.6,8,1,3.9,8,1,-1.6,8,1
2024/2/27,3.3,8,1,-1.6,8,1,4.1,8,1,-2.5,8,1,5.0,8,1,-1.2,8,1,3.2,8,1,0.6,8,1,3.8,8,1,-1.1,8,1,1.8,8,1,-0.6,8,1
2024/2/28,0.9,8,1,-4.6,8,1,0.8,8,1,-6.3,8,1,3.4,8,1,-2.8,8,1,1.6,8,1,-0.9,8,1,3.4,8,1,-6.4,8,1,1.4,8,1,-1.7,8,1
2024/2/29,2.7,8,1,-2.8,8,1,2.7,8,1,-7.3,8,1,3.3,8,1,-2.4,8,1,3.4,8,1,-0.5,8,1,3.2,8,1,-7.4,8,1,3.5,8,1,-1.1,8,1
2024/3/1,3.1,8,1,-5.1,8,1,2.1,8,1,-6.1,8,1,3.8,8,1,-3.6,8,1,5.4,8,1,-3.5,8,1,2.0,8,1,-4.7,8,1,5.0,8,1,-5.5,8,1
2024/3/2,-2.6,8,1,-6.3,8,1,-4.1,8,1,-7.4,8,1,-1.3,8,1,-5.6,8,1,-1.4,8,1,-4.3,8,1,-4.2,8,1,-7.0,8,1,-2.5,8,1,-6.0,8,1
2024/3/3,-0.7,8,1,-4.2,8,1,-0.4,8,1,-5.5,8,1,-0.1,8,1,-3.0,8,1,0.5,8,1,-2.7,8,1,0.2,8,1,-5.1,8,1,0.2,8,1,-3.7,8,1
2024/3/4,-0.4,8,1,-3.8,8,1,-1.1,8,1,-6.5,8,1,0.6,8,1,-3.0,8,1,1.0,8,1,-2.2,8,1,-1.2,8,1,-7.2,8,1,-0.2,8,1,-3.8,8,1
2024/3/5,2.8,8,1,-1.8,8,1,2.9,8,1,-5.5,8,1,2.3,8,1,-1.2,8,1,3.2,8,1,0.2,8,1,2.0,8,1,-6.0,8,1,3.1,8,1,-1.1,8,1
2024/3/6,1.8,8,1,-6.2,8,1,2.2,8,1,-11.4,8,1,2.5,8,1,-4.8,8,1,2.2,8,1,-0.7,8,1,2.4,8,1,-13.8,8,1,2.1,8,1,-4.1,8,1
2024/3/7,1.5,8,1,-5.5,8,1,2.0,8,1,-7.6,8,1,2.1,8,1,-3.3,8,1,1.8,8,1,-0.9,8,1,2.1,8,1,-10.2,8,1,2.2,8,1,-3.2,8,1
2024/3/8,2.9,8,1,-7.6,8,1,3.3,8,1,-10.4,8,1,3.7,8,1,-4.4,8,1,3.5,8,1,-2.0,8,1,2.4,8,1,-10.1,8,1,3.2,8,1,-2.7,8,1
2024/3/9,3.2,8,1,-6.1,8,1,3.5,8,1,-9.7,8,1,4.2,8,1,-4.1,8,1,3.3,8,1,-1.5,8,1,2.8,8,1,-11.4,8,1,4.0,8,1,-1.9,8,1
2024/3/10,3.0,8,1,-3.7,8,1,2.3,8,1,-6.6,8,1,3.6,8,1,-2.0,8,1,4.2,8,1,-1.3,8,1,2.3,8,1,-9.6,8,1,3.2,8,1,-2.7,8,1
2024/3/11,7.3,8,1,1.6,8,1,6.5,8,1,0.4,8,1,8.0,8,1,3.2,8,1,7.9,8,1,3.7,8,1,6.9,8,1,1.6,8,1,7.8,8,1,3.0,8,1
2024/3/12,4.9,8,1,-1.5,8,1,3.0,8,1,-1.9,8,1,6.8,8,1,-0.2,8,1,6.4,8,1,2.6,8,1,5.3,8,1,-2.1,8,1,5.6,8,1,1.2,8,1
2024/3/13,2.3,8,1,-1.5,8,1,3.0,8,1,-3.9,8,1,4.6,8,1,-0.4,8,1,3.5,8,1,0.6,8,1,4.0,8,1,-3.1,8,1,3.4,8,1,0.5,8,1
2024/3/14,6.8,8,1,-1.0,8,1,7.1,8,1,-5.0,8,1,8.8,8,1,2.2,8,1,7.5,8,1,1.4,8,1,8.7,8,1,-4.5,8,1,7.5,8,1,2.1,8,1
2024/3/15,6.1,8,1,-0.4,8,1,5.8,8,1,-3.8,8,1,8.6,8,1,1.7,8,1,7.5,8,1,1.8,8,1,6.6,8,1,-3.2,8,1,7.2,8,1,2.3,8,1
2024/3/16,6.6,8,1,1.2,8,1,6.1,8,1,-3.7,8,1,7.1,8,1,1.5,8,1,6.2,8,1,2.4,8,1,6.9,8,1,-4.0,8,1,7.1,8,1,3.2,8,1
2024/3/17,5.4,8,1,0.4,8,1,5.2,8,1,-2.1,8,1,7.9,8,1,2.4,8,1,6.7,8,1,2.6,8,1,6.8,8,1,-1.7,8,1,7.6,8,1,1.8,8,1
2024/3/18,3.6,8,1,0.6,8,1,3.1,8,1,-1.2,8,1,3.4,8,1,1.1,8,1,3.2,8,1,1.2,8,1,3.5,8,1,-1.1,8,1,2.2,8,1,0.1,8,1
2024/3/19,2.4,8,1,-4.2,8,1,1.9,8,1,-5.2,8,1,3.1,8,1,-1.3,8,1,2.6,8,1,0.2,8,1,3.0,8,1,-2.9,8,1,3.0,8,1,-2.5,8,1
2024/3/20,2.8,8,1,-5.4,8,1,3.7,8,1,-7.7,8,1,4.4,8,1,-1.3,8,1,2.9,8,1,-0.5,8,1,4.2,8,1,-3.5,8,1,3.0,8,1,-3.1,8,1
2024/3/21,3.3,8,1,-3.5,8,1,3.8,8,1,-5.2,8,1,4.4,8,1,-1.7,8,1,3.1,8,1,0.1,8,1,4.6,8,1,-4.3,8,1,3.2,8,1,-0.9,8,1
2024/3/22,5.9,8,1,-1.6,8,1,5.9,8,1,-4.6,8,1,6.0,8,1,-1.2,8,1,5.6,8,1,1.4,8,1,5.9,8,1,-4.5,8,1,5.8,8,1,0.2,8,1
2024/3/23,7.2,8,1,-3.3,8,1,7.7,8,1,-7.2,8,1,8.2,8,1,-1.8,8,1,7.7,8,1,1.5,8,1,8.9,8,1,-6.6,8,1,6.9,8,1,-2.2,8,1
2024/3/24,8.8,8,1,-2.9,8,1,7.9,8,1,-6.4,8,1,8.5,8,1,-1.0,8,1,9.9,8,1,2.9,8,1,8.7,8,1,-5.7,8,1,9.1,8,1,0.2,8,1
2024/3/25,6.5,8,1,-2.4,8,1,5.8,8,1,-4.5,8,1,6.4,8,1,0.3,8,1,5.9,8,1,3.8,8,1,6.9,8,1,-5.1,8,1,6.6,8,1,-0.2,8,1
2024/3/26,8.3,8,1,-3.7,8,1,8.0,8,1,-7.2,8,1,8.2,8,1,-1.4,8,1,6.4,8,1,3.7,8,1,7.9,8,1,-7.7,8,1,7.2,8,1,-1.5,8,1
2024/3/27,6.4,8,1,-3.7,8,1,8.6,8,1,-6.8,8,1,6.9,8,1,-1.7,8,1,6.3,8,1,1.6,8,1,8.6,8,1,-6.9,8,1,6.2,8,1,-0.8,8,1
2024/3/28,9.8,8,1,-2.8,8,1,8.4,8,1,-6.0,8,1,10.9,8,1,-1.1,8,1,9.6,8,1,2.5,8,1,10.2,8,1,-6.7,8,1,9.0,8,1,4.0,8,1
2024/3/29,10.8,8,1,4.1,8,1,10.3,8,1,4.2,8,1,11.8,8,1,7.0,8,1,11.8,8,1,6.9,8,1,11.0,8,1,3.7,8,1,10.3,8,1,6.1,8,1
2024/3/30,8.5,8,1,2.6,8,1,8.0,8,1,2.0,8,1,10.3,8,1,5.0,8,1,8.3,8,1,3.4,8,1,8.8,8,1,3.0,8,1,8.1,8,1,4.3,8,1
2024/3/31,7.1,8,1,1.5,8,1,6.7,8,1,0.1,8,1,7.7,8,1,3.2,8,1,6.6,8,1,1.8,8,1,7.2,8,1,1.9,8,1,6.5,8,1,1.1,8,1
2024/4/1,8.8,8,1,3.4,8,1,8.8,8,1,-0.2,8,1,9.6,8,1,4.1,8,1,8.1,8,1,3.8,8,1,9.0,8,1,-1.0,8,1,8.6,8,1,2.8,8,1
2024/4/2,6.9,8,1,1.9,8,1,6.3,8,1,-2.0,8,1,7.8,8,1,4.6,8,1,6.3,8,1,2.8,8,1,7.1,8,1,-2.2,8,1,7.6,8,1,3.5,8,1
2024/4/3,9.6,8,1,-1.1,8,1,11.3,8,1,-2.1,8,1,9.4,8,1,2.7,8,1,9.7,8,1,2.5,8,1,11.8,8,1,-2.8,8,1,8.9,8,1,2.2,8,1
2024/4/4,11.4,8,1,0.0,8,1,12.0,8,1,-1.0,8,1,10.3,8,1,3.9,8,1,8.6,8,1,4.2,8,1,12.7,8,1,-1.3,8,1,8.9,8,1,3.4,8,1
2024/4/5,11.0,8,1,3.9,8,1,11.5,8,1,-0.8,8,1,11.5,8,1,4.0,8,1,10.4,8,1,6.6,8,1,11.4,8,1,-3.0,8,1,10.5,8,1,5.7,8,1
2024/4/6,12.2,8,1,1.0,8,1,14.2,8,1,-2.3,8,1,12.0,8,1,2.9,8,1,12.6,8,1,6.1,8,1,13.9,8,1,-3.9,8,1,11.0,8,1,4.5,8,1
2024/4/7,16.5,8,1,3.4,8,1,18.0,8,1,-2.1,8,1,15.4,8,1,2.3,8,1,12.9,8,1,7.7,8,1,17.8,8,1,-3.9,8,1,12.9,8,1,3.4,8,1
2024/4/8,19.2,8,1,3.6,8,1,20.5,8,1,-0.1,8,1,16.3,8,1,4.3,8,1,14.4,8,1,7.5,8,1,20.9,8,1,-2.1,8,1,13.7,8,1,6.6,8,1
2024/4/9,8.4,8,1,3.1,8,1,7.0,8,1,-2.2,8,1,10.2,8,1,4.0,8,1,7.9,8,1,3.5,8,1,8.9,8,1,-3.1,8,1,8.2,8,1,2.6,8,1
2024/4/10,9.9,8,1,2.1,8,1,9.4,8,1,-2.9,8,1,9.8,8,1,5.0,8,1,9.4,8,1,3.4,8,1,9.5,8,1,-4.8,8,1,9.3,8,1,3.6,8,1
2024/4/11,12.9,8,1,1.0,8,1,14.2,8,1,-1.8,8,1,10.9,8,1,2.6,8,1,10.2,8,1,5.1,8,1,12.9,8,1,-2.0,8,1,10.4,8,1,7.0,8,1
2024/4/12,17.6,8,1,7.0,8,1,17.8,8,1,5.1,8,1,16.1,8,1,7.4,8,1,14.2,8,1,9.0,8,1,17.8,8,1,2.9,8,1,14.1,8,1,8.2,8,1
2024/4/13,17.5,8,1,6.3,8,1,19.9,8,1,3.5,8,1,14.5,8,1,6.3,8,1,17.6,8,1,8.9,8,1,20.1,8,1,-0.1,8,1,14.0,8,1,8.7,8,1
2024/4/14,17.2,8,1,6.3,8,1,20.2,8,1,2.8,8,1,15.4,8,1,7.0,8,1,13.3,8,1,9.6,8,1,17.4,8,1,1.7,8,1,14.0,8,1,7.8,8,1
2024/4/15,16.0,8,1,5.7,8,1,23.4,8,1,2.2,8,1,16.7,8,1,6.7,8,1,18.0,8,1,8.7,8,1,24.6,8,1,1.2,8,1,18.9,8,1,7.3,8,1
2024/4/16,15.4,8,1,9.6,8,1,14.5,8,1,9.7,8,1,22.3,8,1,11.5,8,1,19.5,8,1,10.3,8,1,21.6,8,1,5.1,8,1,18.4,8,1,11.5,8,1
2024/4/17,13.2,8,1,9.3,8,1,12.9,8,1,9.3,8,1,15.4,8,1,10.5,8,1,14.4,8,1,9.6,8,1,15.7,8,1,8.9,8,1,13.4,8,1,9.1,8,1
2024/4/18,12.8,8,1,8.6,8,1,15.3,8,1,8.8,8,1,14.3,8,1,10.1,8,1,12.6,8,1,9.6,8,1,15.0,8,1,9.6,8,1,11.1,8,1,9.4,8,1
2024/4/19,10.8,8,1,5.9,8,1,15.5,8,1,5.4,8,1,11.5,8,1,7.4,8,1,10.1,8,1,6.9,8,1,13.0,8,1,6.4,8,1,10.3,8,1,6.4,8,1
2024/4/20,9.0,8,1,3.7,8,1,14.2,8,1,2.8,8,1,9.1,8,1,7.0,8,1,8.6,8,1,6.3,8,1,14.3,8,1,3.1,8,1,8.8,8,1,5.6,8,1
2024/4/21,9.4,8,1,2.2,8,1,16.4,8,1,1.4,8,1,11.0,8,1,6.2,8,1,10.0,8,1,6.6,8,1,14.4,8,1,1.6,8,1,9.9,8,1,5.1,8,1
2024/4/22,14.0,8,1,0.7,8,1,18.7,8,1,0.6,8,1,12.5,8,1,4.2,8,1,10.3,8,1,6.3,8,1,18.8,8,1,-1.0,8,1,13.4,8,1,4.6,8,1
2024/4/23,13.9,8,1,4.5,8,1,13.0,8,1,4.4,8,1,17.2,8,1,6.3,8,1,15.4,8,1,6.7,8,1,15.4,8,1,1.1,8,1,15.0,8,1,5.7,8,1
2024/4/24,10.2,8,1,7.3,8,1,9.2,8,1,7.1,8,1,14.0,5,1,10.3,5,1,12.8,8,1,9.3,8,1,12.2,8,1,9.2,8,1,13.2,8,1,9.3,8,1
2024/4/25,13.0,8,1,7.5,8,1,12.6,8,1,7.5,8,1,13.3,8,1,8.4,8,1,11.6,8,1,8.1,8,1,13.1,8,1,7.7,8,1,11.2,8,1,7.6,8,1
2024/4/26,18.5,8,1,7.9,8,1,17.5,8,1,7.6,8,1,17.5,8,1,9.1,8,1,13.3,8,1,8.0,8,1,19.0,8,1,7.6,8,1,13.5,8,1,7.8,8,1
