location_id,city/town,latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
0,Otsu,34.973637,135.85768,97.0,0,GMT,GMT
1,Hikone,35.32513,136.26599,90.0,0,GMT,GMT
2,Nagahama,35.32513,136.26599,93.0,0,GMT,GMT
3,Shigaraki,34.83304,136.19772,243.0,0,GMT,GMT

location_id,time,apparent_temperature_max (°C),apparent_temperature_min (°C),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h)
0,2021-11-29,9.1,-0.4,0.00,0.00,0.00,0.0,10.2,26.3
0,2021-11-30,13.5,3.7,37.50,37.50,0.00,13.0,20.2,49.7
0,2021-12-01,6.0,-3.2,0.00,0.00,0.00,0.0,24.5,54.7
0,2021-12-02,7.4,-1.4,0.00,0.00,0.00,0.0,14.7,34.2
0,2021-12-03,6.5,-1.2,0.00,0.00,0.00,0.0,19.9,44.3
0,2021-12-04,6.0,-2.3,0.00,0.00,0.00,0.0,21.3,47.9
0,2021-12-05,6.6,1.1,0.30,0.30,0.00,2.0,11.0,26.3
0,2021-12-06,9.5,4.3,11.20,11.20,0.00,13.0,11.9,27.7
0,2021-12-07,11.6,7.0,17.60,17.60,0.00,14.0,14.1,36.7
0,2021-12-08,7.8,3.5,0.00,0.00,0.00,0.0,22.6,51.1
0,2021-12-09,12.8,2.6,0.00,0.00,0.00,0.0,8.0,17.3
0,2021-12-10,12.4,0.0,0.00,0.00,0.00,0.0,8.9,22.0
0,2021-12-11,12.1,5.0,0.00,0.00,0.00,0.0,13.2,29.9
0,2021-12-12,12.0,0.5,0.60,0.60,0.00,4.0,16.9,40.3
0,2021-12-13,4.9,-2.6,0.00,0.00,0.00,0.0,20.1,44.6
0,2021-12-14,6.0,-3.7,0.00,0.00,0.00,0.0,10.4,24.8
0,2021-12-15,8.5,-0.9,0.00,0.00,0.00,0.0,16.8,37.4
0,2021-12-16,10.7,4.9,21.80,21.80,0.00,12.0,14.6,36.0
0,2021-12-17,8.9,-5.1,1.40,0.60,0.56,7.0,28.5,65.9
0,2021-12-18,-0.2,-6.5,0.40,0.10,0.21,4.0,19.0,43.6
0,2021-12-19,2.8,-5.8,0.00,0.00,0.00,0.0,23.8,56.2
0,2021-12-20,5.3,-3.5,0.00,0.00,0.00,0.0,16.5,37.8
0,2021-12-21,8.4,-2.4,0.00,0.00,0.00,0.0,19.0,43.6
0,2021-12-22,7.2,-4.9,0.00,0.00,0.00,0.0,16.6,37.4
0,2021-12-23,7.1,-0.4,0.00,0.00,0.00,0.0,9.7,19.4
0,2021-12-24,10.2,2.0,9.60,9.60,0.00,12.0,8.0,23.4
0,2021-12-25,6.9,-5.1,2.50,2.20,0.21,11.0,24.9,63.4
0,2021-12-26,-1.9,-8.3,1.80,0.00,1.26,10.0,23.7,56.9
0,2021-12-27,-1.4,-4.7,1.50,0.00,1.05,8.0,22.4,52.6
0,2021-12-28,2.0,-4.5,0.10,0.10,0.00,1.0,14.1,33.5
0,2021-12-29,5.2,-1.9,2.50,2.50,0.00,3.0,14.5,33.1
0,2021-12-30,3.4,-5.9,0.30,0.30,0.00,3.0,23.4,54.4
0,2021-12-31,-2.4,-7.4,1.70,0.00,1.19,6.0,20.7,54.0
0,2022-01-01,-1.3,-13.5,0.00,0.00,0.00,0.0,14.0,36.4
0,2022-01-02,2.3,-7.2,0.00,0.00,0.00,0.0,14.0,33.8
0,2022-01-03,5.1,-6.5,0.00,0.00,0.00,0.0,14.0,33.1
0,2022-01-04,1.8,-5.6,0.60,0.60,0.00,4.0,23.7,53.3
0,2022-01-05,-0.3,-4.3,0.00,0.00,0.00,0.0,16.6,38.2
0,2022-01-06,2.9,-5.2,0.10,0.00,0.07,1.0,9.8,26.6
0,2022-01-07,-0.3,-4.2,0.10,0.00,0.07,1.0,19.3,43.2
0,2022-01-08,4.6,-4.1,0.00,0.00,0.00,0.0,10.0,24.1
0,2022-01-09,7.8,-4.6,0.00,0.00,0.00,0.0,7.6,17.6
0,2022-01-10,8.1,-2.9,2.10,2.10,0.00,3.0,8.3,21.2
0,2022-01-11,5.4,-5.1,8.00,8.00,0.00,10.0,17.0,41.4
0,2022-01-12,-1.6,-5.3,0.20,0.00,0.14,1.0,24.0,54.4
0,2022-01-13,-1.2,-6.9,0.50,0.30,0.14,4.0,31.4,69.8
0,2022-01-14,-1.1,-7.9,0.40,0.10,0.21,4.0,23.3,51.1
0,2022-01-15,4.4,-7.2,0.00,0.00,0.00,0.0,9.1,23.0
0,2022-01-16,4.5,-4.0,2.40,2.40,0.00,5.0,20.8,47.2
0,2022-01-17,2.7,-4.3,2.30,0.10,1.54,9.0,21.3,47.9
0,2022-01-18,-1.8,-8.1,0.50,0.00,0.35,2.0,21.5,50.8
0,2022-01-19,0.9,-7.1,0.70,0.20,0.35,4.0,13.1,31.0
0,2022-01-20,-0.3,-5.1,2.80,0.60,1.54,10.0,24.0,58.7
0,2022-01-21,-2.2,-7.3,1.00,0.00,0.70,5.0,23.6,54.4
0,2022-01-22,3.6,-6.4,0.00,0.00,0.00,0.0,8.2,20.9
0,2022-01-23,2.1,-0.7,18.40,18.40,0.00,14.0,15.2,39.2
0,2022-01-24,3.0,-5.3,0.00,0.00,0.00,0.0,19.2,42.8
0,2022-01-25,3.8,-5.9,0.00,0.00,0.00,0.0,11.2,22.7
0,2022-01-26,5.8,-4.3,0.00,0.00,0.00,0.0,17.3,43.9
0,2022-01-27,3.2,-5.0,0.00,0.00,0.00,0.0,15.5,35.6
0,2022-01-28,4.3,-5.2,0.20,0.20,0.00,2.0,11.5,27.0
0,2022-01-29,3.5,-4.5,0.00,0.00,0.00,0.0,15.6,34.6
0,2022-01-30,3.4,-4.5,0.00,0.00,0.00,0.0,11.4,26.3
0,2022-01-31,3.1,-7.2,0.00,0.00,0.00,0.0,15.9,37.4
0,2022-02-01,2.0,-5.7,0.60,0.60,0.00,3.0,25.3,55.4
0,2022-02-02,2.7,-4.9,0.30,0.30,0.00,2.0,16.6,37.8
0,2022-02-03,2.5,-7.0,0.00,0.00,0.00,0.0,18.9,44.3
0,2022-02-04,2.1,-6.6,0.50,0.50,0.00,2.0,15.7,36.7
0,2022-02-05,-2.4,-8.0,0.20,0.00,0.14,2.0,27.4,61.6
0,2022-02-06,-1.4,-13.2,0.40,0.10,0.21,4.0,24.3,60.1
0,2022-02-07,1.6,-5.1,0.10,0.00,0.07,1.0,13.2,31.0
0,2022-02-08,5.9,-5.6,0.10,0.10,0.00,1.0,8.8,20.9
0,2022-02-09,4.7,-3.6,0.20,0.20,0.00,2.0,11.3,27.7
0,2022-02-10,4.2,-4.3,0.70,0.70,0.00,4.0,11.5,26.6
0,2022-02-11,6.1,-5.0,0.00,0.00,0.00,0.0,17.5,40.7
0,2022-02-12,8.2,-5.4,0.00,0.00,0.00,0.0,15.7,34.9
0,2022-02-13,3.7,-1.3,7.30,7.30,0.00,12.0,11.3,26.6
0,2022-02-14,6.0,-3.2,0.00,0.00,0.00,0.0,8.8,24.8
0,2022-02-15,5.0,-6.3,4.90,4.20,0.49,8.0,26.8,58.7
0,2022-02-16,-1.7,-8.8,0.00,0.00,0.00,0.0,22.3,50.0
0,2022-02-17,-2.9,-11.5,0.10,0.00,0.07,1.0,27.5,64.1
0,2022-02-18,2.3,-7.3,0.20,0.10,0.07,2.0,13.2,31.7
0,2022-02-19,4.6,-0.5,9.80,9.10,0.49,16.0,11.5,26.6
0,2022-02-20,1.1,-5.9,1.40,1.00,0.28,7.0,29.0,64.1
0,2022-02-21,-1.5,-14.3,0.50,0.10,0.35,3.0,26.6,63.7
0,2022-02-22,-0.3,-10.0,0.80,0.40,0.28,4.0,25.7,58.3
0,2022-02-23,0.2,-6.7,0.20,0.10,0.07,2.0,14.8,35.3
0,2022-02-24,0.5,-9.1,0.10,0.00,0.07,1.0,18.5,42.8
0,2022-02-25,5.2,-6.3,0.00,0.00,0.00,0.0,16.1,38.2
0,2022-02-26,5.7,-4.9,0.00,0.00,0.00,0.0,18.4,41.8
0,2022-02-27,5.2,-5.0,0.20,0.20,0.00,2.0,22.9,51.1
0,2022-02-28,8.1,-3.3,0.00,0.00,0.00,0.0,16.4,37.1
0,2022-03-01,8.0,-1.2,9.70,9.70,0.00,9.0,8.6,23.8
0,2022-03-02,8.2,-4.6,0.70,0.70,0.00,6.0,9.4,24.1
0,2022-03-03,6.4,-3.1,0.00,0.00,0.00,0.0,21.7,50.0
0,2022-03-04,7.2,-2.2,0.00,0.00,0.00,0.0,12.8,30.6
0,2022-03-05,8.5,-4.3,1.50,1.50,0.00,3.0,31.4,71.6
0,2022-03-06,2.2,-5.7,0.40,0.40,0.00,4.0,28.6,64.4
0,2022-03-07,2.6,-4.8,0.00,0.00,0.00,0.0,14.4,34.6
0,2022-03-08,8.2,-3.5,0.00,0.00,0.00,0.0,12.9,31.3
0,2022-03-09,8.7,-1.8,0.10,0.10,0.00,1.0,9.8,20.9
0,2022-03-10,10.7,1.5,0.00,0.00,0.00,0.0,10.1,24.1
0,2022-03-11,12.7,2.0,0.00,0.00,0.00,0.0,18.5,41.4
0,2022-03-12,16.7,8.4,0.10,0.10,0.00,1.0,19.9,44.6
0,2022-03-13,18.0,11.0,4.20,4.20,0.00,7.0,23.1,54.7
0,2022-03-14,19.3,11.0,7.20,7.20,0.00,6.0,17.5,47.5
0,2022-03-15,13.9,1.0,0.10,0.10,0.00,1.0,14.7,36.0
0,2022-03-16,16.9,1.1,0.00,0.00,0.00,0.0,16.3,37.4
0,2022-03-17,12.8,4.3,1.10,1.10,0.00,1.0,13.6,32.0
0,2022-03-18,10.0,4.6,37.00,37.00,0.00,17.0,27.3,66.6
0,2022-03-19,5.8,-2.3,1.50,1.50,0.00,7.0,17.8,40.3
0,2022-03-20,5.8,1.5,0.10,0.10,0.00,1.0,15.3,36.0
0,2022-03-21,8.8,1.5,10.70,10.70,0.00,10.0,10.5,23.8
0,2022-03-22,4.3,-4.8,5.70,5.70,0.00,6.0,13.0,30.2
0,2022-03-23,6.7,-0.2,1.60,1.60,0.00,7.0,17.3,38.9
0,2022-03-24,11.1,-0.4,0.30,0.30,0.00,3.0,18.9,43.6
0,2022-03-25,16.4,5.8,0.00,0.00,0.00,0.0,16.3,40.7
0,2022-03-26,15.9,8.7,16.40,16.40,0.00,16.0,20.9,51.8
0,2022-03-27,14.9,4.6,0.00,0.00,0.00,0.0,15.0,34.6
0,2022-03-28,8.9,2.1,0.00,0.00,0.00,0.0,16.2,38.5
0,2022-03-29,14.2,6.5,0.00,0.00,0.00,0.0,13.4,31.3
0,2022-03-30,17.9,9.0,0.40,0.40,0.00,2.0,14.5,34.2
0,2022-03-31,14.8,0.6,5.80,5.80,0.00,12.0,16.9,41.4
0,2022-04-01,5.1,-1.7,0.00,0.00,0.00,0.0,25.2,58.0
0,2022-04-02,10.5,3.0,1.80,1.80,0.00,5.0,14.3,32.0
0,2022-04-03,9.7,3.7,1.30,1.30,0.00,9.0,17.7,39.6
0,2022-04-04,14.9,-1.1,0.20,0.20,0.00,2.0,16.2,38.2
0,2022-04-05,17.2,4.6,0.00,0.00,0.00,0.0,7.9,19.1
0,2022-04-06,16.6,3.8,0.00,0.00,0.00,0.0,14.8,33.5
0,2022-04-07,19.7,5.4,0.20,0.20,0.00,2.0,24.2,55.1
0,2022-04-08,18.1,4.4,0.00,0.00,0.00,0.0,12.3,31.3
0,2022-04-09,19.0,9.2,0.00,0.00,0.00,0.0,19.1,44.3
0,2022-04-10,23.4,10.8,0.00,0.00,0.00,0.0,11.1,28.4
0,2022-04-11,25.5,9.6,0.00,0.00,0.00,0.0,19.2,42.5
0,2022-04-12,24.5,16.4,0.00,0.00,0.00,0.0,15.8,36.4
0,2022-04-13,27.7,14.2,2.10,2.10,0.00,5.0,14.1,32.8
0,2022-04-14,23.9,13.6,12.90,12.90,0.00,22.0,16.2,40.7
0,2022-04-15,16.8,6.4,3.30,3.30,0.00,15.0,16.3,38.2
0,2022-04-16,10.2,1.7,0.00,0.00,0.00,0.0,26.4,60.5
0,2022-04-17,19.5,9.5,0.50,0.50,0.00,4.0,13.2,29.9
0,2022-04-18,18.9,4.8,0.00,0.00,0.00,0.0,12.6,31.0
0,2022-04-19,18.9,4.3,0.00,0.00,0.00,0.0,13.4,32.8
0,2022-04-20,21.6,9.1,0.00,0.00,0.00,0.0,18.9,41.4
0,2022-04-21,18.4,12.3,15.50,15.50,0.00,10.0,19.5,42.5
0,2022-04-22,21.0,10.0,0.50,0.50,0.00,4.0,19.1,42.8
0,2022-04-23,23.6,14.2,0.50,0.50,0.00,3.0,13.8,33.5
0,2022-04-24,18.9,12.5,9.00,9.00,0.00,10.0,13.7,33.5
0,2022-04-25,26.9,15.0,0.00,0.00,0.00,0.0,11.1,25.9
0,2022-04-26,26.1,20.0,32.30,32.30,0.00,21.0,29.3,68.4
0,2022-04-27,23.5,8.3,1.30,1.30,0.00,4.0,13.1,34.2
0,2022-04-28,20.6,13.4,0.60,0.60,0.00,2.0,15.0,34.9
0,2022-04-29,16.1,6.5,44.10,44.10,0.00,13.0,21.9,52.9
0,2022-04-30,16.6,9.9,3.50,3.50,0.00,8.0,12.4,31.7
0,2022-05-01,14.9,2.1,4.40,4.40,0.00,7.0,12.7,30.2
0,2022-05-02,14.8,2.5,2.60,2.60,0.00,2.0,19.8,45.0
0,2022-05-03,19.1,6.6,0.00,0.00,0.00,0.0,14.3,31.0
0,2022-05-04,20.1,9.7,0.00,0.00,0.00,0.0,16.6,38.5
0,2022-05-05,24.7,10.9,0.00,0.00,0.00,0.0,13.5,30.6
0,2022-05-06,22.1,12.3,0.00,0.00,0.00,0.0,15.5,35.6
0,2022-05-07,26.0,10.1,0.60,0.60,0.00,5.0,15.6,36.4
0,2022-05-08,17.5,6.9,0.00,0.00,0.00,0.0,12.9,33.1
0,2022-05-09,12.8,6.2,1.70,1.70,0.00,4.0,12.2,27.0
0,2022-05-10,21.1,13.8,1.40,1.40,0.00,3.0,13.8,33.8
0,2022-05-11,22.9,16.1,2.70,2.70,0.00,4.0,14.6,32.4
0,2022-05-12,20.5,17.6,23.20,23.20,0.00,18.0,19.0,41.8
0,2022-05-13,24.1,20.0,26.60,26.60,0.00,20.0,15.4,32.0
0,2022-05-14,20.1,8.7,0.30,0.30,0.00,3.0,14.6,34.6
0,2022-05-15,16.0,10.8,0.00,0.00,0.00,0.0,8.6,21.2
0,2022-05-16,17.4,12.7,0.00,0.00,0.00,0.0,5.6,13.7
0,2022-05-17,20.3,11.5,0.00,0.00,0.00,0.0,5.1,14.4
0,2022-05-18,24.6,11.4,0.00,0.00,0.00,0.0,8.3,17.6
0,2022-05-19,22.9,14.7,0.00,0.00,0.00,0.0,16.9,37.8
0,2022-05-20,22.5,16.4,0.00,0.00,0.00,0.0,10.2,24.8
0,2022-05-21,19.5,15.3,0.10,0.10,0.00,1.0,12.8,29.5
0,2022-05-22,26.1,13.2,0.20,0.20,0.00,2.0,15.8,34.9
0,2022-05-23,25.7,12.0,0.00,0.00,0.00,0.0,12.7,29.9
0,2022-05-24,29.4,16.8,0.00,0.00,0.00,0.0,11.2,25.6
0,2022-05-25,28.3,18.3,0.60,0.60,0.00,4.0,13.4,30.2
0,2022-05-26,29.1,19.1,45.80,45.80,0.00,17.0,16.1,39.6
0,2022-05-27,25.7,13.7,1.00,1.00,0.00,7.0,16.6,37.8
0,2022-05-28,24.9,17.2,0.00,0.00,0.00,0.0,20.3,47.5
0,2022-05-29,31.0,17.1,0.00,0.00,0.00,0.0,9.7,19.8
0,2022-05-30,30.9,17.0,26.60,26.60,0.00,18.0,21.1,46.8
0,2022-05-31,25.5,12.9,2.30,2.30,0.00,5.0,13.0,34.6
0,2022-06-01,25.2,13.4,0.00,0.00,0.00,0.0,8.3,16.6
0,2022-06-02,28.3,16.6,0.00,0.00,0.00,0.0,13.4,31.0
0,2022-06-03,29.4,14.1,0.60,0.60,0.00,5.0,10.4,29.2
0,2022-06-04,25.7,17.2,0.00,0.00,0.00,0.0,14.6,34.2
0,2022-06-05,27.9,16.4,28.20,28.20,0.00,15.0,22.8,59.4
0,2022-06-06,20.6,14.4,10.00,10.00,0.00,14.0,30.6,69.1
0,2022-06-07,20.6,12.0,0.00,0.00,0.00,0.0,21.2,47.5
0,2022-06-08,24.3,12.9,0.20,0.20,0.00,2.0,9.2,22.3
0,2022-06-09,27.9,18.3,1.60,1.60,0.00,4.0,8.0,21.6
0,2022-06-10,30.7,20.4,0.40,0.40,0.00,2.0,13.8,32.0
0,2022-06-11,23.8,17.3,1.50,1.50,0.00,11.0,16.9,38.5
0,2022-06-12,24.5,13.0,0.00,0.00,0.00,0.0,16.0,39.2
0,2022-06-13,25.1,17.7,0.30,0.30,0.00,2.0,18.1,42.5
0,2022-06-14,18.2,14.5,9.70,9.70,0.00,22.0,29.2,64.4
0,2022-06-15,23.2,17.5,0.40,0.40,0.00,3.0,21.1,47.2
0,2022-06-16,28.1,19.6,3.60,3.60,0.00,4.0,17.7,41.8
0,2022-06-17,30.3,20.6,0.80,0.80,0.00,2.0,17.1,42.1
0,2022-06-18,28.9,21.8,0.10,0.10,0.00,1.0,15.6,35.6
0,2022-06-19,31.5,23.9,0.10,0.10,0.00,1.0,19.6,43.6
0,2022-06-20,32.4,22.8,0.00,0.00,0.00,0.0,14.5,32.4
0,2022-06-21,29.0,23.8,102.00,102.00,0.00,24.0,18.1,41.4
0,2022-06-22,33.1,24.1,2.10,2.10,0.00,8.0,13.7,32.4
0,2022-06-23,33.2,26.5,0.10,0.10,0.00,1.0,19.4,43.9
0,2022-06-24,32.4,26.2,2.10,2.10,0.00,4.0,28.5,63.4
0,2022-06-25,33.6,25.6,0.00,0.00,0.00,0.0,24.7,56.2
0,2022-06-26,32.9,25.7,0.40,0.40,0.00,1.0,21.7,50.8
0,2022-06-27,34.4,27.2,0.00,0.00,0.00,0.0,16.6,38.5
0,2022-06-28,34.9,25.9,0.00,0.00,0.00,0.0,21.0,47.9
0,2022-06-29,34.9,26.3,0.00,0.00,0.00,0.0,20.6,46.8
0,2022-06-30,38.3,26.1,0.00,0.00,0.00,0.0,9.4,25.9
0,2022-07-01,39.6,27.6,0.00,0.00,0.00,0.0,14.5,32.4
0,2022-07-02,40.1,27.6,8.60,8.60,0.00,6.0,17.3,40.3
0,2022-07-03,32.7,28.8,22.70,22.70,0.00,17.0,13.4,39.2
0,2022-07-04,31.3,26.1,28.30,28.30,0.00,17.0,9.0,31.0
0,2022-07-05,35.2,26.0,22.30,22.30,0.00,13.0,13.0,36.7
0,2022-07-06,36.2,24.7,0.90,0.90,0.00,3.0,12.2,29.5
0,2022-07-07,35.1,24.9,0.40,0.40,0.00,4.0,9.6,21.6
0,2022-07-08,33.9,27.6,1.30,1.30,0.00,6.0,14.1,32.0
0,2022-07-09,35.9,27.6,41.20,41.20,0.00,20.0,11.7,31.3
0,2022-07-10,37.0,27.4,4.70,4.70,0.00,11.0,9.7,23.8
0,2022-07-11,35.6,27.2,7.50,7.50,0.00,13.0,14.9,33.5
0,2022-07-12,32.2,23.3,10.00,10.00,0.00,15.0,13.4,32.0
0,2022-07-13,32.8,26.1,2.90,2.90,0.00,10.0,10.8,26.3
0,2022-07-14,32.1,26.9,40.00,40.00,0.00,19.0,13.0,34.9
0,2022-07-15,34.1,24.5,16.90,16.90,0.00,8.0,11.2,27.4
0,2022-07-16,31.7,26.2,8.70,8.70,0.00,12.0,13.0,31.3
0,2022-07-17,32.8,26.3,3.30,3.30,0.00,13.0,11.5,29.5
0,2022-07-18,33.5,27.7,22.00,22.00,0.00,15.0,22.8,52.2
0,2022-07-19,30.6,25.0,25.60,25.60,0.00,15.0,24.9,56.9
0,2022-07-20,34.2,26.3,0.40,0.40,0.00,2.0,12.8,30.2
0,2022-07-21,34.1,28.1,23.10,23.10,0.00,12.0,16.4,37.8
0,2022-07-22,32.3,23.2,3.70,3.70,0.00,11.0,21.1,47.5
0,2022-07-23,31.7,23.0,0.00,0.00,0.00,0.0,11.8,28.8
0,2022-07-24,34.6,25.9,0.00,0.00,0.00,0.0,13.0,30.6
0,2022-07-25,38.5,27.3,0.00,0.00,0.00,0.0,9.1,20.5
0,2022-07-26,37.8,29.9,0.20,0.20,0.00,2.0,13.0,29.2
0,2022-07-27,39.2,28.2,23.40,23.40,0.00,9.0,8.9,30.6
0,2022-07-28,37.4,28.5,2.40,2.40,0.00,8.0,13.4,29.9
0,2022-07-29,38.1,28.9,0.40,0.40,0.00,3.0,14.2,32.0
0,2022-07-30,38.4,29.0,1.10,1.10,0.00,2.0,15.0,36.0
0,2022-07-31,37.7,29.8,0.80,0.80,0.00,3.0,10.6,28.4
0,2022-08-01,39.9,27.2,0.00,0.00,0.00,0.0,17.1,40.0
0,2022-08-02,37.6,29.3,0.00,0.00,0.00,0.0,15.2,33.5
0,2022-08-03,37.8,28.4,6.10,6.10,0.00,5.0,16.4,38.9
0,2022-08-04,37.8,26.9,9.80,9.80,0.00,7.0,11.3,32.4
0,2022-08-05,36.8,27.3,3.50,3.50,0.00,10.0,8.2,22.3
0,2022-08-06,36.8,28.8,5.00,5.00,0.00,11.0,12.0,30.2
0,2022-08-07,38.9,28.2,3.60,3.60,0.00,12.0,11.5,27.4
0,2022-08-08,37.3,29.8,0.10,0.10,0.00,1.0,15.8,36.4
0,2022-08-09,37.8,29.4,0.00,0.00,0.00,0.0,18.3,40.7
0,2022-08-10,37.5,29.8,0.40,0.40,0.00,4.0,16.3,38.5
0,2022-08-11,38.8,30.2,1.30,1.30,0.00,5.0,14.3,32.4
0,2022-08-12,37.3,29.2,1.80,1.80,0.00,9.0,13.2,29.2
0,2022-08-13,37.7,26.1,8.70,8.70,0.00,14.0,16.0,38.5
0,2022-08-14,35.0,29.1,18.70,18.70,0.00,10.0,14.5,41.8
0,2022-08-15,36.4,30.6,0.40,0.40,0.00,1.0,20.7,45.7
0,2022-08-16,35.5,27.5,21.30,21.30,0.00,20.0,26.9,59.0
0,2022-08-17,34.4,26.4,45.40,45.40,0.00,18.0,23.6,52.9
0,2022-08-18,32.7,23.6,8.00,8.00,0.00,10.0,9.5,42.5
0,2022-08-19,31.4,27.0,0.00,0.00,0.00,0.0,15.0,33.8
0,2022-08-20,33.0,27.9,32.60,32.60,0.00,20.0,17.0,37.8
0,2022-08-21,37.3,28.1,1.40,1.40,0.00,7.0,12.6,29.5
0,2022-08-22,35.9,29.6,2.80,2.80,0.00,8.0,16.9,37.8
0,2022-08-23,37.0,30.0,0.00,0.00,0.00,0.0,12.1,27.7
0,2022-08-24,36.2,29.1,8.10,8.10,0.00,9.0,7.4,19.4
0,2022-08-25,35.5,28.8,6.00,6.00,0.00,12.0,9.7,27.0
0,2022-08-26,35.9,27.6,0.50,0.50,0.00,4.0,7.0,18.4
0,2022-08-27,32.3,26.5,1.80,1.80,0.00,6.0,9.1,23.0
0,2022-08-28,30.1,18.6,0.00,0.00,0.00,0.0,13.8,32.4
0,2022-08-29,33.8,25.8,1.30,1.30,0.00,4.0,14.5,31.7
0,2022-08-30,33.2,27.4,9.30,9.30,0.00,10.0,12.4,36.4
0,2022-08-31,37.7,28.7,4.60,4.60,0.00,8.0,14.0,36.0
0,2022-09-01,33.3,27.2,21.90,21.90,0.00,15.0,19.0,45.0
0,2022-09-02,36.0,25.3,5.60,5.60,0.00,9.0,12.3,27.7
0,2022-09-03,33.7,26.1,8.90,8.90,0.00,8.0,12.6,34.2
0,2022-09-04,35.1,27.6,1.70,1.70,0.00,4.0,13.9,29.9
0,2022-09-05,33.6,27.3,0.60,0.60,0.00,3.0,21.7,54.4
0,2022-09-06,33.4,26.0,6.90,6.90,0.00,11.0,28.4,65.2
0,2022-09-07,32.6,26.1,0.10,0.10,0.00,1.0,13.2,31.0
0,2022-09-08,31.4,26.7,31.50,31.50,0.00,19.0,11.5,28.1
0,2022-09-09,31.8,26.4,13.10,13.10,0.00,12.0,7.5,19.4
0,2022-09-10,36.0,25.8,8.30,8.30,0.00,7.0,9.0,23.4
0,2022-09-11,36.0,24.4,0.00,0.00,0.00,0.0,10.3,21.6
0,2022-09-12,35.0,25.8,0.00,0.00,0.00,0.0,10.8,25.2
0,2022-09-13,35.7,28.1,0.20,0.20,0.00,2.0,12.0,28.4
0,2022-09-14,36.1,26.7,0.00,0.00,0.00,0.0,11.4,27.0
0,2022-09-15,35.3,22.8,0.00,0.00,0.00,0.0,16.1,36.4
0,2022-09-16,31.0,24.2,0.00,0.00,0.00,0.0,17.2,43.2
0,2022-09-17,29.7,26.2,2.30,2.30,0.00,12.0,25.2,56.5
0,2022-09-18,31.7,26.8,1.70,1.70,0.00,14.0,32.4,74.9
0,2022-09-19,31.9,19.2,35.60,35.60,0.00,16.0,34.2,79.6
0,2022-09-20,21.4,16.5,0.00,0.00,0.00,0.0,30.1,67.7
0,2022-09-21,21.8,17.1,0.20,0.20,0.00,2.0,14.8,34.6
0,2022-09-22,25.1,20.9,21.10,21.10,0.00,11.0,18.2,42.1
0,2022-09-23,25.5,22.6,91.30,91.30,0.00,15.0,18.4,46.4
0,2022-09-24,29.3,12.1,0.00,0.00,0.00,0.0,16.4,38.5
0,2022-09-25,26.8,18.9,0.00,0.00,0.00,0.0,7.4,19.8
0,2022-09-26,31.2,20.8,0.00,0.00,0.00,0.0,10.1,23.4
0,2022-09-27,30.2,21.9,14.10,14.10,0.00,13.0,14.8,33.8
0,2022-09-28,28.9,19.8,2.60,2.60,0.00,3.0,10.1,23.0
0,2022-09-29,26.7,18.1,0.00,0.00,0.00,0.0,7.9,20.5
0,2022-09-30,28.7,16.7,0.20,0.20,0.00,2.0,9.0,23.4
0,2022-10-01,28.3,19.0,0.00,0.00,0.00,0.0,8.0,20.2
0,2022-10-02,30.8,17.2,0.00,0.00,0.00,0.0,10.4,19.8
0,2022-10-03,29.2,20.5,1.20,1.20,0.00,6.0,14.2,31.7
0,2022-10-04,27.8,20.2,11.50,11.50,0.00,10.0,23.6,54.4
0,2022-10-05,20.7,12.3,0.00,0.00,0.00,0.0,12.4,30.6
0,2022-10-06,17.5,13.4,16.30,16.30,0.00,7.0,11.4,28.8
0,2022-10-07,17.5,13.9,30.50,30.50,0.00,10.0,13.4,30.6
0,2022-10-08,17.9,10.9,0.10,0.10,0.00,1.0,16.9,40.0
0,2022-10-09,21.7,14.8,35.40,35.40,0.00,22.0,17.4,43.9
0,2022-10-10,21.1,8.3,2.20,2.20,0.00,8.0,16.0,38.2
0,2022-10-11,18.6,11.5,0.00,0.00,0.00,0.0,15.6,35.3
0,2022-10-12,18.3,11.1,0.30,0.30,0.00,2.0,10.8,25.2
0,2022-10-13,23.6,11.6,0.00,0.00,0.00,0.0,9.6,24.1
0,2022-10-14,24.1,12.9,0.00,0.00,0.00,0.0,10.8,25.2
0,2022-10-15,25.2,14.4,0.00,0.00,0.00,0.0,11.3,25.9
0,2022-10-16,27.1,20.6,10.10,10.10,0.00,17.0,9.7,22.7
0,2022-10-17,23.0,11.7,11.50,11.50,0.00,14.0,10.7,25.6
0,2022-10-18,17.4,8.5,0.00,0.00,0.00,0.0,18.7,42.5
0,2022-10-19,17.2,8.0,0.00,0.00,0.00,0.0,12.7,29.5
0,2022-10-20,19.2,6.5,0.00,0.00,0.00,0.0,8.0,17.3
0,2022-10-21,19.5,12.6,0.00,0.00,0.00,0.0,11.7,28.1
0,2022-10-22,22.3,14.8,1.30,1.30,0.00,6.0,12.9,30.2
0,2022-10-23,22.0,11.0,0.00,0.00,0.00,0.0,11.0,28.1
0,2022-10-24,16.6,4.6,0.00,0.00,0.00,0.0,13.9,31.7
0,2022-10-25,14.9,4.6,0.00,0.00,0.00,0.0,18.4,46.1
